Name_of_meal,MealIngredients,Snack (all types),Breakfast,Lunch,Dinner,Carbs,Protein,Calories,Meal Name,Dairy Free,Gluten Free,Pescatarian,Vegan,Vegetarian,Paleo,Meal Name.1,Soy,Milk,Dairy,Wheat,Shellfish,Peanuts,Treenuts,Eggs,Fish,Nuts,Meal Name.2,Milk.1,Butter,Cheese,Yogurt,Ice Cream,Whey,Apples,Oranges,Bananas,Cherries,Dates,Watermelons,Bread,Cereal,Rice,Pasta,Wheat.1,Oats,Sweet Potatoes,Beets,Spinach,Broccoli,Cauliflower,Brussel sprout,Beef,Chicken,Fish.1,Eggs.1,Cheese.1,Beans,Fat
"2 cups of brown rice, 1 cup of tofu, 1 cup of pineapple",,,,Yes,,113,31,692,"2 cups of brown rice, 1 cup of tofu, 1 cup of pineapple",0,0,0,0,0,2,"2 cups of brown rice, 1 cup of tofu, 1 cup of pineapple",1,0,0,0,0,0,0,0,0,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Buttered Egg Noodles (1/2 cup), Roasted Corn (1/2 cup)",3,1,2,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3.8
"1 portion of ground beef (~4.5 oz), 1 1/2 cups of brown rice, 1 cup of mixed vegetables",,,,,,78,32,693,"1 portion of ground beef (~4.5 oz), 1 1/2 cups of brown rice, 1 cup of mixed vegetables",0,0,1,1,1,1,"1 portion of ground beef (~4.5 oz), 1 1/2 cups of brown rice, 1 cup of mixed vegetables",0,0,0,0,0,0,0,0,0,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Lo Mein Noodles (1/2 cup), Steamed Broccoli with Lemon (1 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,11.6
"2 cups of white rice, 4 slices of ham, 1 cup of spinach",,,,Yes,,91,29,695,"2 cups of white rice, 4 slices of ham, 1 cup of spinach",0,0,1,1,1,1,"2 cups of white rice, 4 slices of ham, 1 cup of spinach",0,0,0,0,0,0,0,0,0,0,"1 chicken breast (6 oz), ~22 macadamia nuts, 1 cup of corn",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9
"1 cup of white rice, steak (6 oz), 1 plum",,,,Yes,,52,47,696,"1 cup of white rice, steak (6 oz), 1 plum",0,0,1,1,1,1,"1 cup of white rice, steak (6 oz), 1 plum",0,0,0,0,0,0,0,0,0,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Whole Wheat Spaghetti (1 cup) with Tomato Sauce (1/2 cup), Steamed Snow Peas (1/2 cup)",2,0,2,0,0,1,0,0,0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,3.9
"2 cups of brown rice, white fish (4 oz), 1/2 cup of corn",,,,Yes,,104,41,697,"2 cups of brown rice, white fish (4 oz), 1/2 cup of corn",0,0,0,2,1,1,"2 cups of brown rice, white fish (4 oz), 1/2 cup of corn",0,0,0,0,0,0,0,0,1,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Whole Wheat Spaghetti (1 cup) with Tomato Sauce (1/2 cup), Steamed Cauliflower (1/2 cup)",2,0,2,0,0,1,0,0,0,0,0,0,3,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,3.9
"Orzo (2 oz), steak (6 oz), 1 peach",,,,Yes,,51,50,698,"Orzo (2 oz), steak (6 oz), 1 peach",0,0,1,1,1,0,"Orzo (2 oz), steak (6 oz), 1 peach",0,0,0,0,0,0,0,0,0,0,"2 cans of tuna fish (3 oz. each), 1/2 cup of pumpkin seeds, 1 cup of corn",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31.0
"2 cups of white rice, grilled chicken (4 oz), 1 cup of applesauce",,,,Yes,,132,35,698,"2 cups of white rice, grilled chicken (4 oz), 1 cup of applesauce",0,0,1,1,1,1,"2 cups of white rice, grilled chicken (4 oz), 1 cup of applesauce",0,0,0,0,0,0,0,0,0,0,"1 banana, Turkey Sandwich on Whole Grain Bread (4 slices of turkey, 1 slice of cheese, 2 slices of bread, mixed veggies, 2 tbsp of mayo or mustard)",1,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3.9
"2 cups of brown rice, Ground turkey (3 oz), 1 peach",,,,Yes,,97,41,699,"2 cups of brown rice, Ground turkey (3 oz), 1 peach",0,0,1,1,2,1,"2 cups of brown rice, Ground turkey (3 oz), 1 peach",0,0,0,0,0,0,0,0,0,0,"4 slices of roast beef, 1 cup of chocolate milk, 1 piece of fruit (banana, apple, pear), 1 cup of carrots with hummus (5 tbsp)",1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9
"2 cups of white rice, roast beef (~3 slices), 1/2 cup of peas",,,,Yes,,101,34,699,"2 cups of white rice, roast beef (~3 slices), 1/2 cup of peas",0,0,1,2,3,1,"2 cups of white rice, roast beef (~3 slices), 1/2 cup of peas",0,0,0,0,0,0,0,0,0,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Wild Rice (1 cup), Roasted Asparagus (1/2 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.6
"2 cups of brown rice, white fish (4 oz), 1/2 cup of cherries (~10 cherries)",,,,Yes,,107,40,699,"2 cups of brown rice, white fish (4 oz), 1/2 cup of cherries (~10 cherries)",0,0,0,2,1,1,"2 cups of brown rice, white fish (4 oz), 1/2 cup of cherries (~10 cherries)",0,0,0,0,0,0,0,0,1,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Couscous (1 cup), Roasted Broccolini (1/2 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3.9
"2 cups of white rice, white fish (4 oz), 1 pear",,,,Yes,,114,37,699,"2 cups of white rice, white fish (4 oz), 1 pear",0,0,0,2,1,1,"2 cups of white rice, white fish (4 oz), 1 pear",0,0,0,0,0,0,0,0,1,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Couscous (1 cup), Roasted Brussels Sprouts (1/2 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.9
"2 cups of quinoa, roast beef (~3 slices), celery (~3 stalks)",,,,Yes,,87,39,700,"2 cups of quinoa, roast beef (~3 slices), celery (~3 stalks)",0,0,1,2,3,1,"2 cups of quinoa, roast beef (~3 slices), celery (~3 stalks)",0,0,0,0,0,0,0,0,0,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Couscous (1 cup), Roasted Asparagus (1 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.7
"2 cups of quinoa, 1 cup of tofu, 1 cup of broccoli",,,,Yes,,100,40,701,"2 cups of quinoa, 1 cup of tofu, 1 cup of broccoli",0,0,0,0,0,2,"2 cups of quinoa, 1 cup of tofu, 1 cup of broccoli",1,0,0,0,0,0,0,0,0,0,"1 Strawberry Banana Smoothie (16 strawberries, 2 bananas, 3 cups of orange juice, 3 cups of Greek yogurt, ice), 4 stalks of celery with peanut butter (4 tbsp)",2,1,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7
"2 cups of white rice, 1 cup of tofu, 1 banana",,,,Yes,,120,29,701,"2 cups of white rice, 1 cup of tofu, 1 banana",0,0,0,0,0,2,"2 cups of white rice, 1 cup of tofu, 1 banana",1,0,0,0,0,0,0,0,0,0,"Grilled Chicken Sandwich (2 slices of white bread, 4 oz chicken breast, 1 tbsp of mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Mashed Sweet Potatoes (1/2 cup), Roasted Broccolini (1cup)",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,3.9
"1 cup of quinoa, Ground beef (4 oz), 2 cups of strawberries (~16 strawberries)",,,,Yes,,66,26,703,"1 cup of quinoa, Ground beef (4 oz), 2 cups of strawberries (~16 strawberries)",0,0,1,1,1,1,"1 cup of quinoa, Ground beef (4 oz), 2 cups of strawberries (~16 strawberries)",0,0,0,0,0,0,0,0,0,0,"Grilled Chicken Sandwich (2 slices of white bread, 4 oz chicken breast, 1 tbsp of mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Mashed Sweet Potatoes (1/2 cup), Roasted Brussels Sprouts (1 cup)",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,11.7
"2 cups of white rice, 4 slices of ham, 1 cup of cucumber",,,,Yes,,94,30,704,"2 cups of white rice, 4 slices of ham, 1 cup of cucumber",0,0,1,1,1,1,"2 cups of white rice, 4 slices of ham, 1 cup of cucumber",0,0,0,0,0,0,0,0,0,0,"Greek Yogurt (8oz), Pecans (1/2 cup), Dates (2 dates)",1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9
"2 cups of white rice, 4 slices of ham, celery (~3 stalks)",,,,Yes,,93,29,706,"2 cups of white rice, 4 slices of ham, celery (~3 stalks)",0,0,1,1,1,1,"2 cups of white rice, 4 slices of ham, celery (~3 stalks)",0,0,0,0,0,0,0,0,0,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Jasmine Rice (1/2 cup), Grilled Squash (1/2 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.9
"1 cup of brown rice, Ground turkey (3 oz), 1/2 cup of raisins",,,,Yes,,110,37,706,"1 cup of brown rice, Ground turkey (3 oz), 1/2 cup of raisins",0,0,1,1,2,1,"1 cup of brown rice, Ground turkey (3 oz), 1/2 cup of raisins",0,0,0,0,0,0,0,0,0,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Wild Rice (1 cup), Steamed Snow Peas (1 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.9
"2 cups of brown rice, Ground turkey (3 oz), 1 cup of cauliflower",,,,Yes,,98,44,711,"2 cups of brown rice, Ground turkey (3 oz), 1 cup of cauliflower",0,0,1,1,2,1,"2 cups of brown rice, Ground turkey (3 oz), 1 cup of cauliflower",0,0,0,0,0,0,0,0,0,0,"Rotisserie Chicken (1/4 chicken), Brown Rice Pilaf (1/2 cup), Roasted Corn (1 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
"2 cups of brown rice, 1 cup of tofu, 1 pear",,,,Yes,,119,31,714,"2 cups of brown rice, 1 cup of tofu, 1 pear",0,0,0,0,0,2,"2 cups of brown rice, 1 cup of tofu, 1 pear",1,0,0,0,0,0,0,0,0,0,"1 1/2 cups of spaghetti with roasted chicken (4 oz) and 1/3 cup of cream sauce, 1 cup of mixed vegetables",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
"Lean Pork (6 oz.), 2 cups of plain quinoa, 1 1/2 cups of roasted vegetables",,,,,,87,44,715,"Lean Pork (6 oz.), 2 cups of plain quinoa, 1 1/2 cups of roasted vegetables",0,0,1,1,2,1,"Lean Pork (6 oz.), 2 cups of plain quinoa, 1 1/2 cups of roasted vegetables",0,0,0,0,0,0,0,0,0,0,"Chicken Caesar Salad (3 cups of shredded lettuce, 6 oz chicken breast, 1 tbsp of parmesan cheese, 1 tbsp of olive oil, 1 tbsp of caesar dressing), Buttered Egg Noodles (1/2 cup), Roasted Broccolini (1cup)",2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,11.9
"2 cups of brown rice, roast beef (~3 slices), 1 orange",,,,Yes,,104,33,716,"2 cups of brown rice, roast beef (~3 slices), 1 orange",0,0,1,2,3,1,"2 cups of brown rice, roast beef (~3 slices), 1 orange",0,0,0,0,0,0,0,0,0,0,"Chicken Caesar Salad (3 cups of shredded lettuce, 6 oz chicken breast, 1 tbsp of parmesan cheese, 1 tbsp of olive oil, 1 tbsp of caesar dressing), Buttered Egg Noodles (1/2 cup), Braised Collard Greens (1 cup)",2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11.9
"Orzo (2 oz), 4 slices of turkey, 1 cup of applesauce",,,,Yes,,99,68,718,"Orzo (2 oz), 4 slices of turkey, 1 cup of applesauce",0,0,1,1,2,0,"Orzo (2 oz), 4 slices of turkey, 1 cup of applesauce",0,0,0,0,0,0,0,0,0,0,"1 Grilled Cheese with Ham Sandwich (2 slices wheat bread, 2 slices of of cheese and 2 slices of ham), 1 cup of carrots with hummus (5 tbsp)",1,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5.6
"1 cup of brown rice, roast beef (~3 slices), 1/2 cup of raisins",,,,Yes,,110,29,719,"1 cup of brown rice, roast beef (~3 slices), 1/2 cup of raisins",0,0,1,2,3,1,"1 cup of brown rice, roast beef (~3 slices), 1/2 cup of raisins",0,0,0,0,0,0,0,0,0,0,"1 Chicken Breast and Swiss Cheese Wrap (1 tortilla, 3 oz chicken breast, 1 slice of swiss cheese, veggies, 1 tbsp of dressing), 14 strawberries",2,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,12.0
"2 cups of quinoa, Salmon (4 oz), 1 apple",,,,Yes,,110,42,719,"2 cups of quinoa, Salmon (4 oz), 1 apple",0,0,0,1,2,1,"2 cups of quinoa, Salmon (4 oz), 1 apple",0,0,0,0,0,0,0,0,1,0,"Greek Yogurt (8oz), Pecans (1/2 cup), Pineapple Juice (1 cup)",1,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 cup of brown rice, 2 cups of spinach",,,,,,70,48,720,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 cup of brown rice, 2 cups of spinach",0,0,0,1,2,1,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 cup of brown rice, 2 cups of spinach",0,0,0,0,0,0,0,0,1,0,"Star Kist Tuna Pouch (1 pouch), Almonds (1/2 cup), Dried Banana (2 oz)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.0
"1 cup of quinoa, roast beef (~3 slices), 2 cups of peas",,,,Yes,,92,47,721,"1 cup of quinoa, roast beef (~3 slices), 2 cups of peas",0,0,1,2,3,1,"1 cup of quinoa, roast beef (~3 slices), 2 cups of peas",0,0,0,0,0,0,0,0,0,0,"Ground Turkey (4 oz) with Teriyaki Sauce (2 tbsp), Quinoa (1 cup), Sauteed Green Beans (1 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0
"Orzo (2 oz), steak (6 oz), 1 orange",,,,Yes,,58,50,722,"Orzo (2 oz), steak (6 oz), 1 orange",0,0,1,1,1,0,"Orzo (2 oz), steak (6 oz), 1 orange",0,0,0,0,0,0,0,0,0,0,"Balsamic Chicken Salad (2 cups of shredded lettuce, 1 medium tomato, 6 oz chicken breast, 1 tbsp of parmesan cheese, 2 tsp of olive oil, 1 tbsp of balsamic vinaigrette), Boiled Potatoes (1 cup), Roasted Broccolini (1cup)",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,32.1
"1 cup of white rice, 4 slices of turkey, 1 cup of applesauce",,,,Yes,,101,65,722,"1 cup of white rice, 4 slices of turkey, 1 cup of applesauce",0,0,1,1,2,1,"1 cup of white rice, 4 slices of turkey, 1 cup of applesauce",0,0,0,0,0,0,0,0,0,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Yellow Rice (1 cup), Steamed Snow Peas (1/2 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
"2 cups of quinoa, Salmon (4 oz), 2 cups of strawberries (~16 strawberries)",,,,Yes,,109,43,722,"2 cups of quinoa, Salmon (4 oz), 2 cups of strawberries (~16 strawberries)",0,0,0,1,2,1,"2 cups of quinoa, Salmon (4 oz), 2 cups of strawberries (~16 strawberries)",0,0,0,0,0,0,0,0,1,0,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Wild Rice (1/2 cup), Steamed Cauliflower (1/2 cup)",0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,12.0
"1 cup of brown rice, steak (6 oz), 1 cup of cauliflower",,,,Yes,,54,51,725,"1 cup of brown rice, steak (6 oz), 1 cup of cauliflower",0,0,1,1,1,1,"1 cup of brown rice, steak (6 oz), 1 cup of cauliflower",0,0,0,0,0,0,0,0,0,0,"Lean Ground Turkey (4 oz), 2 cups of couscous, side salad with a light dressing (2 tbsp)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
"1 portion of cooked ground turkey (~4 oz), 1 cup of orzo, side salad with a light dressing (3 tbsp), 1 piece of fruit (banana, apple, pear)",,,,,,93,36,725,"1 portion of cooked ground turkey (~4 oz), 1 cup of orzo, side salad with a light dressing (3 tbsp), 1 piece of fruit (banana, apple, pear)",0,0,1,1,2,0,"1 portion of cooked ground turkey (~4 oz), 1 cup of orzo, side salad with a light dressing (3 tbsp), 1 piece of fruit (banana, apple, pear)",1,1,0,0,0,0,0,0,0,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Jasmine Rice (1 cup), Steamed Cauliflower (1/2 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,23.2
"1 cup of white rice, steak (6 oz), 1 cup of blackberries",,,,Yes,,58,48,726,"1 cup of white rice, steak (6 oz), 1 cup of blackberries",0,0,1,1,1,1,"1 cup of white rice, steak (6 oz), 1 cup of blackberries",0,0,0,0,0,0,0,0,0,0,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 sweet potato with whipped butter (1 tbsp),1 cup of mixed veggies",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.0
"2 cups of brown rice, roast beef (~3 slices), 1 cup of pineapple",,,,Yes,,108,33,728,"2 cups of brown rice, roast beef (~3 slices), 1 cup of pineapple",0,0,1,2,3,1,"2 cups of brown rice, roast beef (~3 slices), 1 cup of pineapple",0,0,0,0,0,0,0,0,0,0,"Chicken Breast and Provolone Cheese Wrap with Dijon Mustard, Avocado and Veggies",2,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12.1
"2 cups of quinoa, Salmon (4 oz), 1 banana",,,,Yes,,112,42,729,"2 cups of quinoa, Salmon (4 oz), 1 banana",0,0,0,1,2,1,"2 cups of quinoa, Salmon (4 oz), 1 banana",0,0,0,0,0,0,0,0,1,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Couscous (1 cup), Steamed Broccoli with Lemon (1 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,12.1
"1 cup of brown rice, 4 slices of turkey, 1 cup of applesauce",,,,Yes,,101,66,733,"1 cup of brown rice, 4 slices of turkey, 1 cup of applesauce",0,0,1,1,2,1,"1 cup of brown rice, 4 slices of turkey, 1 cup of applesauce",0,0,0,0,0,0,0,0,0,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Whole Wheat Spaghetti (1 cup) with Tomato Sauce (1/2 cup), Steamed Cauliflower (1 cup)",2,0,2,0,0,1,0,0,0,0,0,0,3,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,4.1
"Orzo (2 oz), steak (6 oz), 1/2 cup of cherries (~10 cherries)",,,,Yes,,61,51,734,"Orzo (2 oz), steak (6 oz), 1/2 cup of cherries (~10 cherries)",0,0,1,1,1,0,"Orzo (2 oz), steak (6 oz), 1/2 cup of cherries (~10 cherries)",0,0,0,0,0,0,0,0,0,0,"1 Chicken Breast and Swiss Cheese Wrap (1 tortilla, 3 oz chicken breast, 1 slice of Swiss cheese, lettuce and tomatoes, 1 tbsp of mustard), 2 cups of broccoli",2,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,31.8
"2 cups of white rice, Ground turkey (3 oz), 1 apple",,,,Yes,,113,39,734,"2 cups of white rice, Ground turkey (3 oz), 1 apple",0,0,1,1,2,1,"2 cups of white rice, Ground turkey (3 oz), 1 apple",0,0,0,0,0,0,0,0,0,0,"Turkey Sandwich on Whole Grain Bread (4 slices of turkey, 1 slice of cheese, 2 slices of bread, mixed veggies, 2 tbsp of mayo or mustard), 1 Nutri-Grain Bar",1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4.1
"2 cups of white rice, 3 eggs, 1 banana",,,,Yes,,118,27,736,"2 cups of white rice, 3 eggs, 1 banana",0,0,0,1,0,1,"2 cups of white rice, 3 eggs, 1 banana",0,0,0,0,0,0,0,1,0,0,"1 chicken breast (6 oz), 1/3 cup of walnuts, 1 cup of corn",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.3
"2 cups of cous cous, grilled chicken (4 oz), 1/2 cup of raisins",,,,Yes,,141,40,736,"2 cups of cous cous, grilled chicken (4 oz), 1/2 cup of raisins",0,0,1,1,1,0,"2 cups of cous cous, grilled chicken (4 oz), 1/2 cup of raisins",0,0,0,0,0,0,0,0,0,0,"1 Chicken Breast and Swiss Cheese Wrap (1 tortilla, 3 oz chicken breast, 1 slice of swiss cheese, veggies, 1 tbsp of dressing), 1 orange",2,0,2,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1.3
"1 cup of brown rice, steak (6 oz), 1 cup of blackberries",,,,Yes,,58,49,737,"1 cup of brown rice, steak (6 oz), 1 cup of blackberries",0,0,1,1,1,1,"1 cup of brown rice, steak (6 oz), 1 cup of blackberries",0,0,0,0,0,0,0,0,0,0,"1 chicken thigh, 1 cup of cottage cheese, 1 cup of corn",2,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4.1
"1 cup of apple juice, 4 slices of turkey, 2 cups of peas",,,,Yes,,93,78,737,"1 cup of apple juice, 4 slices of turkey, 2 cups of peas",0,0,1,1,2,0,"1 cup of apple juice, 4 slices of turkey, 2 cups of peas",0,0,0,0,0,0,0,0,0,0,"2 cups of whole-wheat pasta with 1 tbsp of olive oil, 1 cup of plain yogurt and 1 banana",1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.9
"1 cup of white rice, steak (6 oz), 1 cup of pineapple",,,,Yes,,64,47,738,"1 cup of white rice, steak (6 oz), 1 cup of pineapple",0,0,1,1,1,1,"1 cup of white rice, steak (6 oz), 1 cup of pineapple",0,0,0,0,0,0,0,0,0,0,"Ground Turkey (4 oz) with Teriyaki Sauce (2 tbsp), Quinoa (1/2 cup), Grilled Squash (1 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1
"2 cups of white rice, 4 slices of ham, 1 cup of cauliflower",,,,Yes,,100,32,738,"2 cups of white rice, 4 slices of ham, 1 cup of cauliflower",0,0,1,1,1,1,"2 cups of white rice, 4 slices of ham, 1 cup of cauliflower",0,0,0,0,0,0,0,0,0,0,"Ground Turkey (4 oz) with Teriyaki Sauce (2 tbsp), Quinoa (1 cup), Roasted Brussels Sprouts (1 cup)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1
"Orzo (2 oz), Ground beef (4 oz), 1 cup of applesauce",,,,Yes,,85,24,742,"Orzo (2 oz), Ground beef (4 oz), 1 cup of applesauce",0,0,1,1,1,0,"Orzo (2 oz), Ground beef (4 oz), 1 cup of applesauce",0,0,0,0,0,0,0,0,0,0,"6 oz chicken breast with a light sauce or marinade, 1 cup of white rice, 1 cup of mixed veggies, 1 cup of milk (1% or skim)",1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12.4
"2 cups of quinoa, 1 cup of tofu, 2 cups of strawberries (~16 strawberries)",,,,Yes,,113,38,744,"2 cups of quinoa, 1 cup of tofu, 2 cups of strawberries (~16 strawberries)",0,0,0,0,0,2,"2 cups of quinoa, 1 cup of tofu, 2 cups of strawberries (~16 strawberries)",1,0,0,0,0,0,0,0,0,0,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Yellow Rice (1 cup), Roasted Asparagus (1/2 cup)",2,0,2,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.4
